FOURTEEN	THIRTEEN	TWELVE	ELEVEN	TEN	NINE	EIGHT	SEVEN	id
204	204	204	204	0	0	0	204	1413
75	75	75	75	0	0	0	75	1414
75	75	75	75	0	0	0	0	1415
75	75	75	75	0	0	0	0	1416
75	75	75	75	0	0	75	75	1417
75	75	75	75	0	0	0	0	1418
0	75	75	75	0	0	0	0	1419
75	75	75	75	0	204	0	0	1420
75	75	75	75	0	0	0	0	1421
75	75	75	75	0	0	75	75	1422
75	75	75	75	0	0	75	0	1423
75	75	0	75	0	0	0	0	1424
75	75	75	75	0	0	0	0	1425
75	75	75	75	0	0	0	0	1426
75	75	75	75	0	0	0	0	1427
0	75	0	75	0	0	0	204	1428
0	0	0	0	0	0	75	75	1429
0	0	0	0	0	0	75	75	1430
0	0	0	0	0	0	0	0	1431
75	75	75	75	75	75	75	75	1432
0	0	0	0	0	0	75	0	1433
0	0	0	0	0	0	0	0	1434
0	0	0	0	0	0	0	0	1435
0	0	0	0	0	0	0	0	1436
204	204	204	204	0	0	0	75	1437
204	204	204	204	0	0	0	0	1438
204	204	204	204	0	0	0	0	1439
204	204	204	204	0	0	0	0	1440
204	204	204	204	0	0	0	0	1441
204	204	0	0	0	0	0	0	1442
75	75	0	204	0	0	0	0	1443
0	0	0	0	0	0	0	0	1444
0	0	0	0	0	0	0	0	1445
0	0	0	0	0	0	0	0	1446
0	0	0	0	0	0	0	0	1447
0	0	0	0	0	0	0	0	1448
0	0	0	0	0	0	0	0	1449
0	0	0	0	0	0	0	0	1450
0	0	0	0	0	0	0	0	1451
0	0	0	0	0	0	0	0	1452
0	0	0	0	0	0	0	0	1453
0	0	0	0	0	0	0	0	1454
0	0	0	0	0	0	0	0	1455
204	0	0	0	0	0	0	0	1456
0	0	0	0	0	0	0	0	1457
0	0	0	0	75	0	0	0	1458
75	75	75	75	75	75	75	75	1459
75	0	0	0	0	0	0	0	1460
0	0	0	0	0	0	0	0	1461
0	0	0	0	0	0	0	0	1462
0	0	0	0	0	0	0	0	1463
0	0	0	0	0	0	0	0	1464
0	0	0	0	0	0	0	0	1465
0	0	0	0	0	0	0	0	1466
0	0	0	0	0	0	0	0	1467
0	0	0	0	0	0	0	0	1468
0	0	0	0	0	0	0	0	1469
0	0	0	0	0	0	0	0	1470
0	0	0	0	0	0	0	0	1471
0	0	0	0	0	0	0	0	1472
0	0	0	0	0	0	0	0	1473
0	0	0	0	0	0	0	0	1474
0	0	0	0	0	0	0	0	1475
0	0	0	0	0	0	0	0	1476
0	0	0	0	0	0	0	0	1477
0	0	0	0	0	0	0	0	1478
0	0	0	0	0	0	0	0	1479
0	0	0	0	0	0	0	0	1480
0	0	0	0	0	0	0	0	1481
0	0	0	0	0	0	0	0	1482
0	0	0	0	0	0	0	0	1483
0	0	0	0	0	0	0	0	1484
0	0	0	0	0	0	0	0	1485
0	0	0	0	0	0	0	0	1486
204	204	0	204	0	0	0	0	1487
75	75	75	75	0	0	0	0	1488
75	75	75	75	0	0	0	0	1489
204	204	204	204	0	0	0	0	1490
0	0	0	0	0	0	0	0	1491
0	0	0	0	0	0	0	0	1492
0	0	0	0	0	0	0	0	1493
0	0	0	0	0	0	0	0	1494
0	0	0	0	0	0	0	0	1495
0	0	0	0	0	0	0	0	1496
0	0	0	0	0	0	0	0	1497
0	0	0	0	0	0	0	0	1498
0	0	0	0	0	0	0	0	1499
75	75	75	75	75	75	75	75	1500
75	75	75	75	75	75	75	75	1501
204	204	204	204	75	0	75	75	1502
204	204	204	204	0	0	0	0	1503
0	0	0	0	0	0	0	0	1504
0	0	0	0	0	0	0	0	1505
0	0	0	0	0	0	0	0	1506
0	0	0	0	0	0	0	0	1507
0	0	0	0	0	0	0	0	1508
75	75	75	75	75	75	75	75	1509
75	0	0	0	0	75	75	75	1510
0	0	0	0	0	0	0	0	1511
0	0	0	0	0	0	0	0	1512
0	0	0	0	0	0	0	0	1513
0	0	0	0	0	0	0	0	1514
0	0	0	0	0	0	0	0	1515
75	75	75	75	0	0	0	75	1516
75	75	0	75	75	75	75	75	1517
75	0	0	204	75	75	75	75	1518
0	0	0	0	0	0	0	0	1519
0	0	0	0	0	0	0	0	1520
0	0	0	0	0	0	0	0	1521
0	0	0	0	0	0	0	0	1522
0	0	0	0	0	0	0	0	1523
0	0	0	0	0	0	0	0	1524
0	0	0	0	0	0	0	0	1525
75	75	75	75	75	0	75	75	1526
75	75	75	75	75	75	75	75	1527
75	75	75	75	75	75	75	75	1528
75	75	75	75	75	0	75	0	1529
0	0	0	0	0	0	0	0	1530
0	0	0	0	0	0	0	0	1531
204	204	204	204	75	75	75	204	1532
0	0	0	0	0	0	0	0	1533
0	0	0	0	0	0	0	0	1534
0	0	0	0	0	0	0	75	1535
0	0	0	0	0	0	0	0	1536
0	0	0	0	0	0	0	0	1537
0	0	0	0	0	0	0	0	1538
75	75	75	75	0	0	0	0	1539
75	75	75	75	0	0	0	0	1540
0	0	0	0	0	0	0	0	1541
0	0	0	0	0	0	0	0	1542
0	0	0	0	0	0	0	0	1543
0	0	0	0	0	0	0	0	1544
0	0	0	0	0	0	0	0	1545
0	0	0	0	0	0	0	0	1546
0	0	0	0	0	0	0	0	1547
0	0	0	0	0	0	0	0	1548
0	0	0	0	0	0	0	0	1549
0	0	0	0	0	0	0	0	1550
0	0	0	0	0	0	0	0	1551
0	0	0	0	0	0	0	0	1552
0	0	0	0	0	0	0	0	1553
75	75	75	75	75	75	75	75	1554
0	0	0	0	0	0	0	0	1555
75	75	75	75	75	75	75	0	1556
75	75	75	75	0	0	0	75	1557
75	75	75	75	0	75	75	75	1558
0	0	0	0	0	75	0	0	1559
75	75	0	0	0	0	0	75	1560
0	0	0	0	0	75	0	0	1561
0	0	0	0	0	75	0	0	1562
0	0	0	0	0	0	0	0	1563
0	0	0	0	0	0	0	0	1564
0	0	0	0	0	0	0	0	1565
0	0	0	0	0	0	0	0	1566
0	0	0	0	0	0	0	0	1567
0	0	0	0	0	0	0	0	1568
0	0	0	0	0	75	0	0	1569
0	0	0	0	0	0	0	0	1570
0	0	0	0	0	0	0	0	1571
75	75	75	75	75	75	75	75	1572
75	75	0	0	75	75	75	75	1573
75	75	75	75	0	75	75	75	1574
75	75	75	75	0	75	75	75	1575
75	75	75	75	0	0	0	75	1576
75	75	75	75	75	75	75	75	1577
75	75	75	75	75	75	75	75	1578
75	75	75	75	75	75	75	75	1579
0	0	0	0	0	0	0	0	1580
0	0	0	0	0	0	0	0	1581
0	0	0	0	0	0	0	0	1582
0	0	0	0	0	0	0	0	1583
0	0	0	0	0	0	0	0	1584
0	0	0	0	0	75	0	75	1585
75	0	75	75	0	0	0	0	1586
75	0	0	75	0	0	0	0	1587
0	0	0	0	0	0	0	0	1588
0	0	0	0	0	0	0	0	1589
0	0	75	75	0	0	0	0	1590
0	0	0	0	0	0	0	0	1591
0	0	0	0	0	0	204	75	1592
0	0	0	0	0	0	0	75	1593
75	0	0	0	0	0	0	75	1594
0	0	0	0	0	0	0	75	1595
0	0	0	75	0	0	0	75	1596
0	0	0	0	0	0	0	75	1597
0	0	0	0	75	75	0	0	1598
75	75	75	75	75	75	75	75	1599
0	0	0	0	0	75	75	75	1600
75	75	75	75	75	75	75	75	1601
75	75	75	75	75	75	75	75	1602
75	75	75	75	75	75	75	75	1603
75	75	75	75	75	0	75	0	1604
75	75	204	204	75	0	0	0	1605
0	0	0	0	0	75	75	75	1606
0	0	0	0	0	0	0	0	1607
0	0	0	0	0	0	0	75	1608
0	0	0	0	0	0	0	0	1609
0	0	0	0	0	0	0	0	1610
0	0	0	0	0	0	0	0	1611
0	0	0	0	0	0	0	0	1612
0	0	0	0	0	0	0	0	1613
0	0	0	0	0	0	75	0	1614
0	0	0	0	0	0	75	0	1615
75	75	75	75	75	75	75	75	1616
0	0	0	0	0	0	0	0	1617
75	0	0	0	0	0	0	0	1618
75	75	75	75	0	0	75	0	1619
0	0	0	0	0	0	0	75	1620
0	0	0	0	0	0	0	0	1621
0	0	0	0	0	0	0	0	1622
0	0	0	0	0	0	0	0	1623
0	0	0	0	0	0	0	0	1624
0	0	0	0	0	0	0	0	1625
0	0	0	0	0	0	0	0	1626
0	0	0	0	0	0	0	0	1627
0	0	0	0	0	0	0	0	1628
75	75	75	0	0	0	0	0	1629
0	0	0	0	0	0	0	0	1630
0	0	0	0	0	0	0	0	1631
0	0	0	0	0	0	0	0	1632
0	0	0	0	0	0	0	0	1633
75	75	75	75	75	75	75	0	1634
0	0	0	0	0	0	0	0	1635
0	0	0	0	0	0	0	0	1636
0	0	0	0	0	0	0	0	1637
0	0	0	0	0	75	0	0	1638
0	0	0	0	0	0	0	0	1639
0	0	0	0	0	0	0	0	1640
0	0	0	0	0	0	0	0	1641
0	0	0	0	0	0	0	0	1642
0	0	0	0	0	0	0	0	1643
0	0	0	0	0	0	0	0	1644
0	0	0	0	0	0	0	0	1645
0	0	0	0	0	0	0	0	1646
0	0	0	0	0	0	0	0	1647
0	0	0	0	0	0	0	0	1648
0	0	0	0	0	0	75	75	1649
0	0	0	0	0	0	0	0	1650
0	0	0	0	0	0	0	0	1651
0	0	0	0	0	0	0	0	1652
75	75	75	75	75	75	75	75	1653
0	0	0	0	0	0	0	0	1654
0	0	0	0	0	0	0	0	1655
0	0	0	0	0	0	0	0	1656
0	0	0	0	0	0	0	0	1657
0	0	0	0	0	0	0	0	1658
0	0	0	0	0	0	0	0	1659
75	75	75	75	75	0	0	0	1660
0	0	0	0	0	0	0	0	1661
0	0	0	0	0	0	0	0	1662
75	75	75	75	0	0	75	0	1663
75	75	75	75	75	0	75	0	1664
75	75	75	75	75	75	75	75	1665
0	0	0	0	0	0	0	0	1666
0	0	0	0	0	0	0	0	1667
0	0	0	0	0	0	0	0	1668
0	0	0	0	0	0	0	0	1669
0	0	0	0	0	0	0	0	1670
0	0	0	0	0	0	0	0	1671
0	0	0	0	0	0	0	0	1672
0	0	0	0	0	0	0	0	1673
0	0	0	0	0	0	0	0	1674
0	0	0	0	0	0	0	0	1675
75	75	75	75	0	0	0	75	1676
75	75	75	75	0	0	0	0	1677
75	75	75	75	75	75	75	75	1678
75	75	75	75	75	75	75	75	1679
75	75	75	75	75	75	75	75	1680
75	75	75	75	75	75	75	75	1681
204	204	204	204	75	75	75	75	1682
75	75	75	75	75	75	75	75	1683
75	75	75	75	0	0	0	0	1684
75	75	75	75	75	75	75	75	1685
75	75	75	75	75	75	75	75	1686
75	75	75	0	0	75	75	75	1687
75	75	75	75	0	0	0	75	1688
75	75	75	75	75	75	0	75	1689
75	75	75	75	0	0	0	75	1690
75	75	75	75	0	0	0	75	1691
75	75	75	0	0	75	75	75	1692
75	75	75	75	75	75	75	75	1693
75	75	75	75	75	75	75	75	1694
75	75	75	75	75	75	75	75	1695
75	75	75	75	75	75	75	75	1696
204	75	204	204	75	75	0	75	1697
0	0	0	0	0	0	0	0	1698
0	0	0	0	0	0	0	0	1699
0	0	0	0	0	0	0	0	1700
0	0	0	0	0	0	0	0	1701
75	75	75	75	0	0	0	0	1702
75	75	75	75	0	0	0	0	1703
75	75	75	75	0	0	0	75	1704
75	75	75	75	0	204	0	0	1705
75	75	75	75	0	0	75	75	1706
75	75	75	75	0	0	0	75	1707
75	75	75	75	0	0	75	75	1708
75	75	75	75	0	0	75	75	1709
75	75	75	75	0	0	0	75	1710
75	75	75	75	0	0	0	0	1711
75	75	75	75	0	0	0	75	1712
0	0	0	0	0	0	0	75	1713
0	0	0	0	0	0	0	75	1714
0	0	0	0	0	0	0	75	1715
204	204	204	204	0	0	0	0	1716
204	204	204	0	0	0	0	0	1717
204	204	204	204	0	0	0	0	1718
204	204	204	0	0	0	0	0	1719
0	75	0	0	0	0	0	0	1720
75	75	75	75	0	0	0	0	1721
0	0	0	0	0	0	0	75	1722
0	0	0	0	0	0	0	75	1723
75	75	75	75	75	75	75	75	1724
75	75	75	75	75	75	75	75	1725
75	75	75	75	75	75	75	75	1726
75	75	75	75	75	75	75	75	1727
75	75	75	75	75	75	75	75	1728
75	75	75	75	75	75	75	75	1729
75	75	75	75	75	75	75	75	1730
75	75	75	75	75	75	75	75	1731
75	75	75	75	75	75	75	75	1732
75	75	75	75	75	75	75	0	1733
75	75	75	75	0	75	75	75	1734
75	75	75	75	75	75	75	75	1735
75	75	75	75	75	75	75	75	1736
75	75	75	75	75	75	75	75	1737
204	204	0	204	75	0	75	0	1738
75	75	75	75	0	0	0	204	1739
0	0	0	0	0	0	0	0	1740
0	0	0	0	0	0	0	0	1741
0	0	0	0	0	0	0	0	1742
0	0	0	0	0	0	0	0	1743
0	0	0	0	0	0	0	0	1744
75	0	75	0	0	0	0	0	1745
0	0	0	0	0	0	0	0	1746
0	0	0	0	0	0	0	0	1747
0	0	0	0	0	0	0	0	1748
0	0	0	0	0	0	0	0	1749
0	0	0	0	0	0	0	0	1750
0	0	0	0	0	0	0	0	1751
0	0	0	0	0	0	0	0	1752
0	0	0	0	0	0	0	0	1753
0	0	0	0	75	0	0	0	1754
75	0	75	0	0	0	0	0	1755
75	75	75	75	75	75	75	75	1756
75	75	75	75	75	75	75	75	1757
75	75	75	75	75	75	75	75	1758
75	75	75	75	75	75	75	75	1759
75	75	75	75	75	75	75	75	1760
75	75	75	75	75	0	75	75	1761
75	75	75	75	75	75	0	75	1762
75	75	75	75	75	75	75	75	1763
75	75	75	75	75	75	75	75	1764
75	75	75	75	0	0	75	75	1765
75	75	75	75	0	0	75	75	1766
75	75	75	75	0	0	75	75	1767
75	75	75	75	0	75	75	75	1768
75	75	75	75	0	0	75	75	1769
75	75	75	75	0	0	75	75	1770
75	75	75	75	0	0	75	75	1771
75	75	75	75	0	0	75	75	1772
75	75	75	75	0	0	75	75	1773
75	75	75	75	75	0	75	75	1774
75	75	75	75	75	0	75	75	1775
75	75	75	75	0	0	75	75	1776
75	75	75	75	0	0	75	75	1777
75	75	75	75	0	0	75	75	1778
75	75	75	75	0	0	75	75	1779
75	75	75	75	0	0	75	75	1780
75	75	75	75	0	0	75	75	1781
75	75	75	75	75	0	75	75	1782
75	75	75	75	75	75	75	75	1783
75	75	75	75	75	75	75	75	1784
75	75	75	75	0	0	75	75	1785
75	75	75	75	0	0	75	75	1786
75	75	75	75	0	0	0	75	1787
75	75	75	75	0	0	75	75	1788
75	75	75	75	0	75	75	75	1789
75	75	75	75	0	75	75	75	1790
75	75	75	75	75	75	75	75	1791
75	75	75	75	75	75	75	75	1792
75	75	75	75	75	75	75	75	1793
75	75	75	75	75	75	75	75	1794
75	75	75	75	75	75	75	75	1795
75	75	75	75	75	75	75	75	1796
75	75	75	75	75	75	75	75	1797
75	75	75	75	75	75	75	75	1798
75	75	75	75	75	75	75	75	1799
75	75	75	75	75	75	75	75	1800
75	75	75	75	75	75	75	75	1801
75	75	75	75	75	75	75	75	1802
75	75	75	75	75	75	75	75	1803
75	75	75	75	75	75	75	75	1804
75	75	75	75	75	75	75	75	1805
75	75	75	75	75	75	75	75	1806
75	75	75	75	75	0	75	75	1807
75	75	75	75	75	75	75	75	1808
75	75	75	75	75	75	75	75	1809
75	75	75	75	75	75	75	0	1810
75	75	75	75	75	75	75	75	1811
75	75	75	75	75	75	75	75	1812
75	75	75	75	75	75	75	75	1813
75	75	75	75	0	75	75	75	1814
75	75	75	75	75	75	75	75	1815
75	75	75	75	75	75	75	75	1816
75	75	75	75	75	75	75	75	1817
75	75	75	75	75	75	75	75	1818
75	75	75	75	75	75	75	75	1819
75	75	75	75	75	75	75	75	1820
75	75	75	75	75	75	75	75	1821
75	75	75	75	75	75	75	75	1822
75	75	75	75	75	75	75	0	1823
75	75	75	75	75	75	75	75	1824
75	75	75	75	75	75	75	0	1825
75	75	75	75	75	75	75	75	1826
75	75	75	75	75	75	75	0	1827
75	75	75	75	75	75	75	0	1828
75	75	75	75	75	75	0	0	1829
75	75	75	75	0	75	0	0	1830
75	75	75	75	0	75	75	0	1831
75	75	75	75	0	75	75	0	1832
75	75	75	75	0	0	0	0	1833
75	75	75	75	75	75	75	0	1834
75	75	75	75	0	0	204	0	1835
75	75	75	75	0	0	0	0	1836
75	75	75	75	0	0	0	0	1837
75	75	75	75	0	0	204	0	1838
75	75	75	75	0	0	75	75	1839
75	75	75	75	0	0	0	0	1840
75	75	75	75	0	0	0	0	1841
75	75	75	75	0	0	0	0	1842
75	75	75	75	0	0	0	0	1843
75	75	75	75	0	0	0	0	1844
75	75	75	75	0	0	0	0	1845
75	75	75	75	0	0	0	0	1846
75	75	75	75	0	0	0	0	1847
75	75	75	75	75	75	75	75	1848
75	75	75	75	75	75	75	75	1849
75	75	75	75	0	0	0	0	1850
75	75	75	75	0	75	0	0	1851
75	75	75	75	0	0	0	0	1852
75	75	75	75	0	0	0	0	1853
75	75	0	75	0	0	0	75	1854
75	75	0	75	0	0	0	75	1855
75	75	0	0	0	0	0	75	1856
75	75	75	0	75	75	75	75	1857
75	75	75	0	75	75	75	75	1858
75	0	0	0	0	75	0	0	1859
75	0	0	0	0	75	75	0	1860
75	0	0	0	0	75	0	0	1861
75	0	0	0	0	0	0	0	1862
0	0	75	0	0	0	75	75	1863
75	75	75	75	0	0	75	75	1864
75	75	75	0	75	0	75	75	1865
0	0	0	0	0	0	0	0	1866
0	0	0	0	0	0	0	0	1867
0	75	0	0	0	0	0	75	1868
0	0	0	0	0	0	0	75	1869
0	0	0	0	0	0	0	0	1870
0	0	0	0	0	0	0	0	1871
75	0	0	0	75	0	75	0	1872
0	0	0	0	75	0	0	0	1873
75	75	75	0	0	75	0	0	1874
75	75	75	75	0	75	0	0	1875
0	0	0	0	0	75	0	0	1876
75	75	75	75	75	75	75	75	1877
75	75	75	75	75	75	75	75	1878
75	75	75	75	75	75	75	75	1879
75	75	75	75	75	75	75	75	1880
75	75	75	75	75	75	75	75	1881
75	75	75	75	75	75	75	75	1882
75	75	75	75	75	75	75	75	1883
75	75	75	75	75	75	75	75	1884
75	75	75	75	75	75	75	75	1885
75	75	75	75	75	75	75	75	1886
204	204	204	204	75	75	75	75	1887
204	75	204	204	0	0	75	204	1888
204	75	204	204	0	0	75	204	1889
75	75	75	75	75	75	75	75	1890
75	75	75	75	75	75	75	75	1891
75	75	75	75	75	75	75	75	1892
204	75	204	204	75	75	75	0	1893
75	75	204	204	0	75	75	0	1894
204	75	204	204	75	75	75	0	1895
204	75	204	204	75	75	75	75	1896
204	75	204	204	75	75	75	204	1897
204	75	204	204	75	75	75	0	1898
204	75	204	204	75	75	75	0	1899
204	75	204	204	75	75	75	204	1900
204	75	204	204	75	75	75	75	1901
204	75	204	204	75	0	75	204	1902
204	75	204	204	75	75	75	204	1903
204	75	204	204	75	0	75	204	1904
204	75	204	204	75	75	75	204	1905
204	75	204	204	75	75	75	0	1906
204	75	204	204	75	75	75	0	1907
204	75	204	204	75	75	75	0	1908
204	75	204	204	75	75	75	0	1909
204	75	204	204	75	75	75	0	1910
204	75	204	204	75	75	75	0	1911
75	75	204	204	75	75	75	0	1912
204	75	0	204	75	75	75	0	1913
75	75	204	204	75	75	75	0	1914
75	75	204	204	75	75	75	75	1915
75	75	204	204	75	75	75	0	1916
204	75	204	204	75	75	75	0	1917
204	75	204	204	75	75	75	0	1918
0	0	75	75	75	75	75	75	1919
75	0	75	75	75	75	75	75	1920
75	0	75	75	75	75	75	75	1921
75	0	75	75	75	75	75	75	1922
75	0	75	75	75	75	75	75	1923
75	75	75	75	0	0	0	75	1924
75	0	75	75	0	0	75	75	1925
75	0	0	0	0	0	0	0	1926
0	0	75	0	0	0	0	0	1927
204	204	75	0	0	0	204	75	1928
75	0	0	0	0	75	75	75	1929
0	0	0	0	0	0	0	0	1930
0	0	0	0	0	75	0	75	1931
75	0	0	0	0	75	0	0	1932
75	204	204	204	75	75	75	204	1933
0	0	0	0	0	75	75	75	1934
0	0	0	0	75	75	75	75	1935
0	0	0	0	0	75	75	75	1936
75	75	75	75	75	75	75	75	1937
75	75	75	75	75	75	75	75	1938
0	0	0	0	0	0	0	0	1939
75	75	75	75	75	75	75	75	1940
0	0	0	0	0	0	75	75	1941
0	0	0	0	204	0	0	0	1942
0	0	0	0	0	0	0	0	1943
0	0	0	0	0	0	0	0	1944
0	0	0	0	0	0	0	0	1945
0	0	0	0	0	0	0	0	1946
0	0	0	0	0	0	0	0	1947
0	0	0	0	0	0	0	0	1948
0	0	0	75	0	0	0	0	1949
0	0	0	75	0	75	204	0	1950
0	0	0	0	0	0	0	0	1951
0	0	0	0	0	0	0	0	1952
0	0	0	0	0	0	0	204	1953
75	75	204	204	75	75	75	204	1954
75	75	204	204	75	75	75	204	1955
75	75	75	75	75	75	75	75	1956
0	0	0	0	0	75	0	0	1957
0	0	0	0	0	0	0	0	1958
0	0	0	0	0	0	0	0	1959
0	0	0	0	0	0	0	0	1960
0	0	0	0	0	0	0	0	1961
0	0	0	0	0	0	0	0	1962
0	0	0	0	0	0	0	0	1963
0	0	0	0	0	0	0	0	1964
0	0	0	0	0	0	0	0	1965
0	0	0	0	0	0	75	75	1966
75	0	0	0	0	0	0	0	1967
0	0	0	0	0	75	0	75	1968
0	0	0	0	75	0	75	75	1969
0	0	0	0	75	75	75	75	1970
0	0	0	75	75	75	75	75	1971
0	0	0	0	0	0	0	0	1972
0	0	75	0	0	0	0	0	1973
0	0	0	0	0	0	0	0	1974
75	0	0	0	0	0	0	0	1975
0	0	0	0	0	0	75	0	1976
0	0	0	0	0	0	0	0	1977
75	75	75	75	75	75	75	75	1978
0	0	204	0	0	0	0	0	1979
0	0	0	75	0	0	0	0	1980
0	0	0	0	0	0	0	0	1981
0	0	0	0	0	0	0	0	1982
0	0	0	0	0	0	0	0	1983
0	0	0	0	0	0	0	0	1984
0	0	0	0	0	0	0	0	1985
0	0	0	0	0	0	0	0	1986
0	0	0	0	0	0	0	0	1987
0	0	0	0	0	0	0	0	1988
0	0	0	0	0	0	0	0	1989
75	0	0	0	75	75	75	75	1990
75	75	204	75	0	75	75	75	1991
75	75	75	75	75	75	75	75	1992
75	75	75	75	75	75	75	75	1993
0	0	0	0	0	0	0	0	1994
0	0	0	0	0	0	0	0	1995
0	0	0	0	0	0	0	0	1996
0	0	0	0	0	0	0	0	1997
0	0	0	0	0	0	75	75	1998
0	0	0	0	0	0	0	0	1999
75	0	0	0	75	0	0	204	2000
0	0	0	0	0	0	0	0	2001
0	0	0	0	0	0	75	0	2002
0	0	0	0	0	0	75	0	2003
75	204	204	204	75	0	75	75	2004
75	204	204	204	75	0	0	0	2005
0	0	0	0	0	0	75	0	2006
75	0	0	0	75	75	75	75	2007
0	0	0	0	0	0	0	0	2008
0	0	0	0	0	0	0	0	2009
0	0	0	0	0	0	0	0	2010
0	75	0	0	0	0	0	0	2011
75	75	75	75	75	75	75	0	2012
75	204	204	204	75	75	75	204	2013
75	75	75	75	75	75	75	75	2014
75	75	75	75	75	75	75	75	2015
75	75	75	75	75	75	75	75	2016
75	75	75	75	75	75	75	75	2017
75	75	75	75	75	75	75	75	2018
75	75	75	75	75	75	75	204	2019
75	75	75	75	0	75	75	75	2020
75	75	75	75	75	75	75	75	2021
75	75	75	75	75	75	75	75	2022
75	75	75	75	75	75	75	75	2023
75	75	75	75	75	75	75	75	2024
75	75	0	0	0	0	0	0	2025
75	75	75	75	0	0	0	75	2026
75	75	75	75	75	75	75	75	2027
75	75	75	75	75	75	75	75	2028
204	204	204	204	75	75	75	0	2029
75	75	75	75	75	75	75	75	2030
75	75	75	75	75	75	75	75	2031
0	0	0	0	0	0	0	0	2032
204	204	204	204	0	0	75	75	2033
204	204	204	204	0	0	75	204	2034
204	204	204	204	0	0	75	75	2035
204	204	204	204	204	0	75	75	2036
204	204	204	204	0	0	75	204	2037
0	0	204	0	75	0	0	0	2038
75	204	0	75	75	75	75	75	2039
75	75	0	0	75	0	0	75	2040
75	75	75	75	75	75	75	75	2041
0	0	75	75	75	0	75	0	2042
75	75	75	75	0	75	75	75	2043
75	75	75	75	75	75	75	75	2044
75	75	75	75	75	0	75	0	2045
0	0	75	75	0	0	0	75	2046
0	0	0	0	0	0	0	0	2047
0	0	0	0	75	75	0	0	2048
75	75	75	75	75	75	75	75	2049
75	75	0	75	75	0	0	75	2050
75	204	0	204	75	75	75	204	2051
75	75	75	75	0	0	0	0	2052
75	75	75	75	0	0	75	75	2053
75	75	75	75	0	0	75	75	2054
0	0	0	0	0	0	75	75	2055
0	0	204	0	0	0	0	75	2056
0	0	0	0	0	0	0	75	2057
0	0	0	0	0	0	0	0	2058
0	0	0	0	0	0	75	0	2059
0	75	0	0	0	0	0	75	2060
0	75	0	0	0	0	75	75	2061
0	0	0	0	0	0	0	0	2062
0	0	0	0	0	0	0	0	2063
0	0	0	0	0	0	0	0	2064
0	0	0	0	0	0	0	0	2065
0	75	0	0	0	0	0	0	2066
0	0	0	0	0	0	0	0	2067
0	0	0	0	0	0	0	0	2068
0	0	0	75	0	0	0	0	2069
0	0	0	0	0	0	0	0	2070
